text,label
i was wondering if u wanted to come.,0
Because most women want a man of looks!,1
or you'll get your heart broken.,1
however if they don't it might mean the friendship will never be the same anymore.,1
She knew my ex was married.,0
LET'S SEE UMMMMMMM THIS IS A HARD 1 I BELIEVE BOTH BECUZ  I CAN'T PICK SIDES,0
"Good luck with that, your gonna need it!",0
But that's just my two cents!,0
"If he tries to say he's just messing around, tell him you're not.",1
i have seen the love of my life.,1
It really depends on who the guy is and what they like.,0
nope but im close April 18th Not.,0
Now I'm with a person I totally trust and I couldn't be happier and the ex is happier too.,1
IF THAT DONT STOP HER THEN IT'S TIME TO KICK HER A$$.,0
A GOOD GUIDE LINE OF RULES MUST BE IN PLACE TO MAKE SURE NO PARTNER STEPS ACROSS THE LINE.,1
"If he likes sports, buy him a skyblue basketball or something",0
Because people always reach that point where they think they are going to get married and then have sex.,0
"i dont know of a site, but that is bc i like to see it myself.",0
"Everything about them, I personally like and prefer the waist, stomach and the behind goodness... oh!",0
If you'r bestfriend likes you and asks you out you should atcept!,0
?.....unaware that you feel the way you do.,0
you've given here everything that she needs but have you ever thought to ask what she wants?,0
He doesn't freak with u no more?,1
and think me as frnd  need to discuss anthing just  put a mail at  pleasent_kamal@yahoo.com.,0
lol......we'll save that for another time as well ;),0
I even cried when she died and I was only like 11.,1
one thing i would of liked my husband to give me was the gift of thanks.,1
If she doesn't then at least you know and you can move on.,0
"Hi, I m.....Start talking to her.",0
a nympho can only be a girl.,1
are you from india because thats what it sounds like.you need help,0
well..... they want someone trusting and loyal.,0
Flowers and candy  chicks dig that stuff dude!,0
"I think u should ask him,and then see what u'll do",1
touch her face softly with the back of your hand,1
try to tell her what it is you don't like about him - thing he says?,1
So far sounds like its going pretty well - dont rush it!,1
"Otherwise it would be okay to lie, steal and cheat, and murder and... well, you get it.",0
there is no certain color duh,0
five simple letters - one simple word...FLIRT,0
"But if it is assault, battery, etc.",1
"you'll never know, people could change u know",1
If you want to be with him then don't expect anything out of it.,0
Not one parent and a child.,1
good luck and hang in there!,1
a little bit of both won't hurt,0
we want sex lots of it,0
and i would say for you to do the same.,1
JUST GET OVR HIM HE'S APPEREANTLY A JERK AT LEAST THT WAT HE SOUNDS LKE 2 ME !!!!!!!,1
"Good luck, I hope this gets you started!",0
"but dont feel sorry, i have another one on my way.",0
i have a crush on him and someday i want him to be my bf,1
"-Worst, A already had a boyfriend....",0
"4eva is a long time, could he be serious, don't be blind of nice words",1
"Theres too many things I hate about him....all he does is play video game, computer and is never romantic!",0
"Some guys like smaller girls, some like bigger ones.",0
opening doors is sweet but that cant run low.,0
i can its just i cant trust him becuse i was used last time i said that,1
for example if you didnt go out dancing then well start now,1
haha-- mens are free for anything,0
I don't know what to do...,0
"a lady who is not into just one thing, but opens her mind and body to both.",1
always look at things from their perspective.,1
but it wasn't a date .,1
"Are you old enough to have sex?, No I don't think so",0
not at all the past is the past and it should stay in the past...........................,0
if we dont get that affection then we feel unwanted and unloved by the man we want it from.,1
"no, its not wrong at all.",0
"As far as tips go, I have no idea!",0
were are you from i am in washington dc,1
sometimes a 8pack can look like a little too much.,0
"(I, guessing thats what you had in mind?)",0
If that's not it...then never mind ;-),0
I enjoy laying my face on my guys chest and with hair there i wouldn't enjoy it at all.,0
POEM'S IS NO GOOD FRO BRAKEUPS.,1
i don't know hispanic gals but i guess that they like.,0
so to save you self some missery i wouldnt go but its all up to you.,1
yes it is colour shouldnt matter,1
what are your intentions with this person?,0
Go to dating sessions if your that kind of guy (or girl what just saying!!!),1
they seem so happy to talk among themselves and nothing else???,1
I don't think either really matters.,0
Don't be afraid to take a chance.,1
Be a gentlemen and always look her in the eyes!!,1
or are you just maybe thinking about kinda loving him?,1
At that age my hubby didn't have much of a sex drive either...it does happen...,1
told her as of right now i'm rash free; would you be my girl ?,1
there's no way that you could do that.,1
go out and meet new people.,1
"Also, know how to dance...  ...you gotta remember ONS should be natural, so you can't force it.",1
"Go to her favorite store, go shopping together, make it a fun day.",0
i dont think so at all if your intent is honorable then its all good,1
No need to over think it.,0
Im not sure but I dont think its your thumb.,0
You know ask her what a girl like you do for fun on the weekends?.....,0
tell her what u feel that is what friends r for,0
"but if you he loves you, just tell him thats 20 more pounds to love?....",1
and tell them that you aren't interested.,0
"yes ,if there are five mens.",0
dont worry some is loving u then u love this girl.,1
"How it is going to help, if you cry the whole day and still you feel sad!!!",0
YOU COULD ALSO TELL THE GUESTS TO DRESS FROM THAT PERIOD TO GIVE AN OVERALL EFFECT.,1
"live, love and be happy...and yea, have more kids (,)",0
do you have to be somewhere else that quick?,1
"Sorry, it just totally rubs me the wrong way!",0
He obviously does not care that much about me.,0
"u look good, but come in a close-up buddy",1
it cud b jus 1...   ur mom... she wont cheat lie or break ur heart whatever u do...,0
dump him..dont get used..u will mess up ur life and u will have big problem in future..,1
"clearly something is wrong, yet they wont admitt it.",1
because u r still unmarriaged (just kiding),1
having faith two poeple who are willing to work together,0
"If he thinks she's better for him, okay...That means he wasn't good enough for me!",0
if not be careful and be yourself next time you go hunting for a wife.,0
you need to first of all not be jealous.,1
"His visits to bars are FUN, drinking is FUN< all the loveyou can give him is still not FUN!!!",1
Now that's something you don't hear everyday.,1
"If things go well, (you will know).",1
Getting to merry the only woman you've ever kissed!,0
using your legs is better than your back.,1
"Don't give up, you'll find them.",1
1 Corinthians 13 That's if you wanna know what love really means!,1
Girls just like to know that they are sexy and appealing to guys.,1
are you being an april fool.,0
Guys do not normally like being horny in public.,1
Some like their nipples touched and some don't at all.,1
i luv steelers and i would wear normal clothes like sweat shirts and jeans,0
i hope so if nothing else god loves u,1
"If they cheat WITH you, They'll cheat ON you!",0
age is just a number unless its a crime.,0
you have better be good at routing days and phone calls,0
Same to you and your family and friends... ;),0
"find out the things she likes, spend time w/ her.",0
may be your best friends is trying to test you.,1
its simply because some men not all are idiots and are blind-sided to what is in front of them,1
and notice whats on the inside and how big a girls boobs are doesnt matter if youre in love.,1
What Cronides just said - Awesome answer!,0
do you work together or something?,0
That is nonthreatining and she maybe shier that you know!,1
